file,clip_id,cue_index,start_tc,end_tc,duration_sec,text,word_count,char_count
tx_016.srt,tx_016,164,"00:07:55,576","00:07:57,244",1.668,There you go.,3,13
tx_016.srt,tx_016,165,"00:07:57,244","00:07:59,246",2.002,I'm gonna post this during the break.,7,37
tx_016.srt,tx_016,166,"00:07:59,246","00:08:01,748",2.502,"If you happen to see it online, give that WePost a repost.",12,58
tx_016.srt,tx_016,167,"00:08:01,748","00:08:02,883",1.135,We have a great show.,5,21
tx_016.srt,tx_016,168,"00:08:02,883","00:08:05,018",2.135,He stars in and executive-produces,5,34
tx_016.srt,tx_016,169,"00:08:05,018","00:08:07,788",2.77,"the new Netflix series ""Black Rabbit.""",6,38
tx_016.srt,tx_016,170,"00:08:07,788","00:08:11,458",3.67,And he's so good in it. Jude Law is here tonight.,11,49
tx_016.srt,tx_016,171,"00:08:11,458","00:08:13,327",1.869,[ Cheers and applause ] Jude Law!,7,33
tx_016.srt,tx_016,172,"00:08:15,295","00:08:20,133",4.838,"Speaking of crushing it, he's the anchor of NBC Nightly News.",11,61
tx_016.srt,tx_016,173,"00:08:20,133","00:08:22,603",2.47,Tom Llamas is joining us.,5,25
tx_016.srt,tx_016,174,"00:08:22,603","00:08:24,805",2.202,[ Cheers and applause ],5,23
tx_016.srt,tx_016,175,"00:08:24,805","00:08:27,341",2.536,"And we've got talk from one of the most talented,",10,49
tx_016.srt,tx_016,176,"00:08:27,341","00:08:28,408",1.067,one of my favorites.,4,20
tx_016.srt,tx_016,177,"00:08:28,408","00:08:30,077",1.669,Jonathan Groff is here tonight.,5,31
tx_016.srt,tx_016,178,"00:08:30,077","00:08:33,981",3.904,"And a performance from ""Just in Time""",7,37
tx_016.srt,tx_016,179,"00:08:33,981","00:08:35,482",1.501,off of Broadway.,3,16
tx_016.srt,tx_016,180,"00:08:35,482","00:08:39,620",4.138,"Stick around. We'll be right back with Jude Law, everybody!",10,59
tx_017.srt,tx_017,1,"00:00:00,000","00:00:02,235",2.235,[MOTIVATIONAL MUSIC],2,20
tx_017.srt,tx_017,2,"00:00:02,235","00:00:04,437",2.202,"ANNOUNCER: From Comedy Central, it's",5,36
tx_017.srt,tx_017,3,"00:00:04,437","00:00:08,842",4.405,"the all new, government-approved Daily Show",6,43
tx_017.srt,tx_017,4,"00:00:08,842","00:00:13,580",4.738,"with your patriotically obedient host, Jon Stewart.",7,51
tx_017.srt,tx_017,5,"00:00:13,580","00:00:15,548",1.968,[INSPIRATIONAL MUSIC],2,21
tx_017.srt,tx_017,6,"00:00:15,548","00:00:18,051",2.503,[WORDLESS SINGING],2,18
tx_017.srt,tx_017,7,"00:00:18,051","00:00:23,990",5.939,# #,2,3
tx_017.srt,tx_017,8,"00:00:23,990","00:00:25,859",1.869,[CHEERING],1,10
tx_017.srt,tx_017,9,"00:00:25,859","00:00:26,860",1.001,Hello.,1,6
tx_017.srt,tx_017,10,"00:00:29,596","00:00:30,597",1.001,Good evening.,2,13
tx_017.srt,tx_017,11,"00:00:32,065","00:00:35,001",2.936,[CHEERING],1,10
tx_017.srt,tx_017,12,"00:00:40,874","00:00:43,476",2.602,My name is-- my name is Jon Stewart.,8,36
tx_017.srt,tx_017,13,"00:00:43,476","00:00:46,880",3.404,And welcome to The Daily Show on--,7,34
tx_017.srt,tx_017,14,"00:00:46,880","00:00:48,882",2.002,I'm going to guess Monday.,5,26
tx_017.srt,tx_017,15,"00:00:48,882","00:00:49,883",1.001,I don't know.,3,13
tx_017.srt,tx_017,16,"00:00:49,883","00:00:51,451",1.568,[LAUGHTER],1,10
tx_017.srt,tx_017,17,"00:00:51,451","00:00:57,590",6.139,"We have another fun, hilarious, administration-compliant show.",7,62
tx_017.srt,tx_017,18,"00:00:57,590","00:01:00,493",2.903,[LAUGHTER],1,10
tx_017.srt,tx_017,19,"00:01:09,302","00:01:10,303",1.001,AUDIENCE: Aw.,2,13
tx_017.srt,tx_017,20,"00:01:12,038","00:01:13,039",1.001,What are you doing?,4,19
tx_017.srt,tx_017,21,"00:01:13,039","00:01:14,107",1.068,Shut up.,2,8
tx_017.srt,tx_017,22,"00:01:14,107","00:01:16,443",2.336,[LAUGHTER],1,10
tx_017.srt,tx_017,23,"00:01:16,443","00:01:18,411",1.968,[BLEEP] blow this for us.,5,25
tx_017.srt,tx_017,24,"00:01:20,780","00:01:23,650",2.87,[LAUGHTER],1,10
tx_017.srt,tx_017,25,"00:01:23,650","00:01:26,553",2.903,[CHEERING],1,10
tx_017.srt,tx_017,26,"00:01:29,422","00:01:35,495",6.073,"So we're-- we're coming to you tonight from a real shithole,",11,60
tx_017.srt,tx_017,27,"00:01:35,495","00:01:38,198",2.703,the crime-ridden cesspool that is New York City.,8,48
tx_017.srt,tx_017,28,"00:01:38,198","00:01:42,368",4.17,"It is a tremendous disaster, like no one's ever seen before.",11,60
tx_017.srt,tx_017,29,"00:01:45,071","00:01:47,040",1.969,Someone's National Guard should invade this place.,7,50
tx_017.srt,tx_017,30,"00:01:47,040","00:01:48,041",1.001,Am I right?,3,11
tx_017.srt,tx_017,31,"00:01:49,976","00:01:51,878",1.902,Shut the [BLEEP] up.,4,20
tx_017.srt,tx_017,32,"00:01:51,878","00:01:54,781",2.903,[LAUGHTER],1,10
tx_017.srt,tx_017,33,"00:01:59,152","00:02:01,721",2.569,"If you felt a little off these past couple of days,",11,51
tx_017.srt,tx_017,34,"00:02:01,721","00:02:05,892",4.171,it's probably because our great father has not been home.,10,57
tx_017.srt,tx_017,35,"00:02:05,892","00:02:08,161",2.269,[LAUGHTER],1,10
tx_017.srt,tx_017,36,"00:02:09,529","00:02:15,602",6.073,For Father has been gracing England,6,35
tx_017.srt,tx_017,37,"00:02:15,602","00:02:18,738",3.136,with his legendary warmth and radiance.,6,39
tx_017.srt,tx_017,38,"00:02:20,039","00:02:22,342",2.303,[LAUGHTER],1,10
tx_017.srt,tx_017,39,"00:02:22,342","00:02:25,278",2.936,Gaze upon him with a gait even more,8,35
tx_017.srt,tx_017,40,"00:02:25,278","00:02:30,617",5.339,majestic than that of the royal horses that prance before him.,11,62
tx_017.srt,tx_017,41,"00:02:30,617","00:02:32,519",1.902,"He wowed the English with charm,",6,32
tx_017.srt,tx_017,42,"00:02:32,519","00:02:37,457",4.938,"intelligence, and an undeniable sexual charisma",6,47
tx_017.srt,tx_017,43,"00:02:37,457","00:02:41,327",3.87,that filled their air like a pheromone-packed London fog.,9,57
tx_017.srt,tx_017,44,"00:02:41,327","00:02:43,630",2.303,[LAUGHTER],1,10
tx_017.srt,tx_017,45,"00:02:46,933","00:02:53,206",6.273,"And as part of this historic trip,",7,34
tx_017.srt,tx_017,46,"00:02:53,206","00:02:55,341",2.135,the perfectly tinted Trump--,4,28
tx_017.srt,tx_017,47,"00:02:55,341","00:02:58,111",2.77,[LAUGHTER],1,10
tx_017.srt,tx_017,48,"00:02:59,512","00:03:04,017",4.505,--dazzled his hosts at dinner with a demonstration,8,50
tx_017.srt,tx_017,49,"00:03:04,017","00:03:05,885",1.868,of unmatched oratory skill.,4,27
tx_017.srt,tx_017,50,"00:03:23,503","00:03:26,472",2.969,[LAUGHTER],1,10
tx_017.srt,tx_017,51,"00:03:31,978","00:03:33,546",1.568,He didn't have to look down once--,7,34
tx_017.srt,tx_017,52,"00:03:33,546","00:03:35,782",2.236,[LAUGHTER],1,10
tx_017.srt,tx_017,53,"00:03:35,782","00:03:39,018",3.236,--completely off book as he name-checked,6,40
tx_017.srt,tx_017,54,"00:03:39,018","00:03:42,388",3.37,his favorite authors from the top of his head.,9,46
tx_017.srt,tx_017,55,"00:03:42,388","00:03:44,357",1.969,[LAUGHTER],1,10
tx_017.srt,tx_017,56,"00:03:44,357","00:03:48,461",4.104,Trump employing restraint not to quote verbatim,7,47
tx_017.srt,tx_017,57,"00:03:48,461","00:03:51,431",2.97,these great authors our president,5,33
tx_017.srt,tx_017,58,"00:03:51,431","00:03:53,433",2.002,has devoured voraciously--,3,26
tx_017.srt,tx_017,59,"00:03:55,401","00:03:56,502",1.101,"incredible people, indeed.",3,26
tx_017.srt,tx_017,60,"00:03:56,502","00:03:59,172",2.67,[LAUGHTER],1,10
tx_017.srt,tx_017,61,"00:04:02,508","00:04:07,347",4.839,I'll tell you whose client list Trump's name is on--,10,52
tx_017.srt,tx_017,62,"00:04:07,347","00:04:09,048",1.701,Dewey Decimal's.,2,16
tx_017.srt,tx_017,63,"00:04:09,048","00:04:11,884",2.836,[LAUGHTER],1,10
tx_017.srt,tx_017,64,"00:04:13,786","00:04:17,423",3.637,"But of course, as great as those authors are,",9,45
tx_017.srt,tx_017,65,"00:04:17,423","00:04:20,426",3.003,there can only be one most tremendous author,8,44
tx_017.srt,tx_017,66,"00:04:20,426","00:04:22,428",2.002,in the English language.,4,24
tx_017.srt,tx_017,67,"00:04:22,428","00:04:27,800",5.372,And I think we know that that author begins with a T,12,52
tx_017.srt,tx_017,68,"00:04:27,800","00:04:31,871",4.071,and ends in key.,4,16
tx_017.srt,tx_017,69,"00:04:31,871","00:04:34,307",2.436,[LAUGHTER],1,10
tx_017.srt,tx_017,70,"00:04:34,307","00:04:38,244",3.937,"Oh, how fortune has smiled upon us, for that very scribe",11,56
tx_017.srt,tx_017,71,"00:04:38,244","00:04:40,780",2.536,is also our dear leader.,5,24
tx_017.srt,tx_017,72,"00:04:57,897","00:04:59,599",1.702,The whole room is enthralled.,5,29
tx_017.srt,tx_017,73,"00:04:59,599","00:05:02,568",2.969,[LAUGHTER],1,10
tx_017.srt,tx_017,74,"00:05:10,376","00:05:12,111",1.735,That's resting interest face.,4,29
tx_017.srt,tx_017,75,"00:05:12,111","00:05:14,314",2.203,[LAUGHTER],1,10
tx_017.srt,tx_017,76,"00:05:15,648","00:05:18,651",3.003,"It was a most beautiful recitation, Mr. President.",8,50
tx_017.srt,tx_017,77,"00:05:18,651","00:05:20,687",2.036,"It brings me to tears, almost as much",8,37
tx_017.srt,tx_017,78,"00:05:20,687","00:05:24,324",3.637,as your favorite poem about that man from Nantucket--,9,53
tx_017.srt,tx_017,79,"00:05:24,324","00:05:27,527",3.203,[LAUGHTER],1,10
tx_017.srt,tx_017,80,"00:05:27,527","00:05:29,696",2.169,--and the variety of things that man,7,36
tx_017.srt,tx_017,81,"00:05:29,696","00:05:34,167",4.471,can do that rhyme with tucket.,6,30
tx_017.srt,tx_017,82,"00:05:34,167","00:05:36,769",2.602,[LAUGHTER],1,10
tx_017.srt,tx_017,83,"00:05:37,770","00:05:41,007",3.237,"Although, Mr. President, if I may humbly, I beg of you,",11,55
tx_017.srt,tx_017,84,"00:05:41,007","00:05:44,444",3.437,take a small detour off this highway of adoration,9,49
tx_017.srt,tx_017,85,"00:05:44,444","00:05:46,579",2.135,you have so richly earned for a bit,8,35
tx_017.srt,tx_017,86,"00:05:46,579","00:05:52,018",5.439,"of a comic repast, um, what the [BLEEP] is on this guy's head?",13,62
tx_017.srt,tx_017,87,"00:05:52,018","00:05:54,854",2.836,[LAUGHTER],1,10
tx_017.srt,tx_017,88,"00:05:58,191","00:06:01,127",2.936,"Hang all the mistletoe you want,",6,32
tx_017.srt,tx_017,89,"00:06:01,127","00:06:02,662",1.535,Earl of Higgin Hoffenballum.,4,28
tx_017.srt,tx_017,90,"00:06:02,662","00:06:04,630",1.968,[LAUGHTER],1,10
tx_017.srt,tx_017,91,"00:06:04,630","00:06:06,332",1.702,Our president's luscious lips shall,5,35
tx_017.srt,tx_017,92,"00:06:06,332","00:06:07,333",1.001,never grace your forehead.,4,26
tx_017.srt,tx_017,93,"00:06:07,333","00:06:09,202",1.869,[LAUGHTER],1,10
tx_017.srt,tx_017,94,"00:06:09,202","00:06:10,436",1.234,Or is that [BLEEP]--,4,20
tx_017.srt,tx_017,95,"00:06:10,436","00:06:12,138",1.702,is that some sort of second-rate Harry Potter,8,45
tx_017.srt,tx_017,96,"00:06:12,138","00:06:13,272",1.134,scar shit?,2,10
tx_017.srt,tx_017,97,"00:06:13,272","00:06:15,208",1.936,What's on his head?,4,19
tx_017.srt,tx_017,98,"00:06:15,208","00:06:16,409",1.201,(IN BRITISH ACCENT) He's scarred,5,32
tx_017.srt,tx_017,99,"00:06:16,409","00:06:17,510",1.101,with the mark of the fern.,6,26
tx_017.srt,tx_017,100,"00:06:19,812","00:06:21,981",2.169,(IN REGULAR ACCENT) Leviacus Growatosis.,5,40
tx_017.srt,tx_017,101,"00:06:23,850","00:06:26,853",3.003,[LAUGHTER],1,10
tx_017.srt,tx_017,102,"00:06:29,822","00:06:34,327",4.505,"But the president, almost despicably humble,",6,44
tx_017.srt,tx_017,103,"00:06:34,327","00:06:38,931",4.604,gave the royals a rare glimpse at his soft-spoken yet,10,53
tx_017.srt,tx_017,104,"00:06:38,931","00:06:39,932",1.001,prideful side.,2,14
tx_017.srt,tx_017,105,"00:06:52,478","00:06:55,515",3.037,[LAUGHTER],1,10
tx_017.srt,tx_017,106,"00:06:56,549","00:06:57,517",0.968,Nobody.,1,7
tx_017.srt,tx_017,107,"00:06:57,517","00:06:58,851",1.334,[LAUGHTER],1,10
tx_017.srt,tx_017,108,"00:06:58,851","00:07:00,420",1.569,Certainly not this [BLEEP] guy.,5,31
tx_017.srt,tx_017,109,"00:07:00,420","00:07:01,421",1.001,Am I right?,3,11
tx_017.srt,tx_017,110,"00:07:01,421","00:07:03,656",2.235,[LAUGHTER],1,10
tx_017.srt,tx_017,111,"00:07:03,656","00:07:06,092",2.436,"You got something to say to me, King Chuck?",9,43
tx_017.srt,tx_017,112,"00:07:06,092","00:07:07,527",1.435,"Don't make eye contact, bitch.",5,30
tx_017.srt,tx_017,113,"00:07:07,527","00:07:08,728",1.201,I'm the alpha dog.,4,18
tx_017.srt,tx_017,114,"00:07:08,728","00:07:10,930",2.202,[LAUGHTER],1,10
tx_017.srt,tx_017,115,"00:07:10,930","00:07:13,099",2.169,"Trump knows, USA is the hottest we've ever",8,42
tx_017.srt,tx_017,116,"00:07:13,099","00:07:15,067",1.968,been-- and not just because of climate,7,38
tx_017.srt,tx_017,117,"00:07:15,067","00:07:17,837",2.77,"change, which is a good thing.",6,30
tx_017.srt,tx_017,118,"00:07:17,837","00:07:20,973",3.136,It's actually-- climate change is-- it's a good thing.,9,54
tx_017.srt,tx_017,119,"00:07:20,973","00:07:23,876",2.903,[LAUGHTER],1,10
tx_017.srt,tx_017,120,"00:07:25,311","00:07:30,249",4.938,Cities should be part of the ocean--,7,36
tx_017.srt,tx_017,121,"00:07:31,584","00:07:34,921",3.337,[LAUGHTER],1,10
tx_017.srt,tx_017,122,"00:07:34,921","00:07:36,088",1.167,--if you think about it.,5,24
tx_017.srt,tx_017,123,"00:07:36,088","00:07:39,392",3.304,"Because obviously, what's more important than staying",7,53
tx_017.srt,tx_017,124,"00:07:39,392","00:07:44,630",5.238,hydrated for cities?,3,20
tx_017.srt,tx_017,125,"00:07:44,630","00:07:46,966",2.336,[LAUGHTER],1,10
tx_017.srt,tx_017,126,"00:07:49,268","00:07:50,803",1.535,"Of course, this visit wasn't just",6,33
tx_017.srt,tx_017,127,"00:07:50,803","00:07:52,338",1.535,an opportunity for President Trump,5,34
tx_017.srt,tx_017,128,"00:07:52,338","00:07:55,174",2.836,to rub shoulders with lesser royals.,6,36
tx_017.srt,tx_017,129,"00:07:55,174","00:07:57,376",2.202,"He also met with political leaders,",6,35
tx_017.srt,tx_017,130,"00:07:57,376","00:07:58,978",1.602,"like the British prime minister, who",6,36
tx_017.srt,tx_017,131,"00:07:58,978","00:08:02,415",3.437,had to be reminded that Trump has ended,8,39
tx_017.srt,tx_017,132,"00:08:02,415","00:08:06,285",3.87,"all the wars in the world, especially",7,37
tx_017.srt,tx_017,133,"00:08:06,285","00:08:10,957",4.672,the one between Azerbaijan and Armenia.,6,39
tx_017.srt,tx_017,134,"00:08:10,957","00:08:16,562",5.605,"To think that we settled ""Aberbaijan""",6,37
tx_017.srt,tx_017,135,"00:08:16,562","00:08:18,798",2.236,"and Albania, as an example.",5,27
tx_017.srt,tx_017,136,"00:08:18,798","00:08:21,767",2.969,[LAUGHTER],1,10
tx_017.srt,tx_017,137,"00:08:39,085","00:08:41,454",2.369,I would like to apologize very quickly.,7,39
tx_017.srt,tx_017,138,"00:08:43,623","00:08:45,258",1.635,I stand corrected.,3,18
tx_017.srt,tx_017,139,"00:08:45,258","00:08:48,427",3.169,[LAUGHTER],1,10
tx_017.srt,tx_017,140,"00:08:48,427","00:08:54,166",5.739,"Azerbaijan is actually pronounced ""Aberbaijan.""",5,47
tx_017.srt,tx_017,141,"00:08:54,166","00:08:56,469",2.303,[LAUGHTER],1,10
tx_017.srt,tx_017,142,"00:08:57,470","00:09:04,477",7.007,And Armenia is pronounced Albania.,5,34
tx_017.srt,tx_017,143,"00:09:05,678","00:09:08,714",3.036,[LAUGHTER],1,10
tx_017.srt,tx_017,144,"00:09:08,714","00:09:09,715",1.001,I--,1,3
tx_017.srt,tx_017,145,"00:09:09,715","00:09:12,184",2.469,[APPLAUSE],1,10
tx_017.srt,tx_017,146,"00:09:12,184","00:09:15,621",3.437,[CHEERING],1,10
tx_017.srt,tx_017,147,"00:09:20,560","00:09:22,395",1.835,I regret the error.,4,19
tx_017.srt,tx_017,148,"00:09:22,395","00:09:27,533",5.138,"Trump ended the war between ""Aberbaijan"" and Albania.",8,53
tx_017.srt,tx_017,149,"00:09:27,533","00:09:29,068",1.535,Do better. Do better.,4,21
tx_017.srt,tx_017,150,"00:09:29,068","00:09:30,069",1.001,Do better.,2,10
tx_017.srt,tx_017,151,"00:09:30,069","00:09:31,070",1.001,[LAUGHTER],1,10
tx_017.srt,tx_017,152,"00:09:31,070","00:09:32,638",1.568,"[BLEEP] dumb shit, [BLEEP]--",4,28
tx_017.srt,tx_017,153,"00:09:32,638","00:09:33,639",1.001,buh!,1,4
tx_017.srt,tx_017,154,"00:09:33,639","00:09:37,577",3.938,[LAUGHTER],1,10
tx_017.srt,tx_017,155,"00:09:46,986","00:09:48,721",1.735,That wasn't smart either.,4,25
tx_017.srt,tx_017,156,"00:09:48,721","00:09:50,856",2.135,[LAUGHTER],1,10
tx_017.srt,tx_017,157,"00:09:50,856","00:09:53,192",2.336,"Now, the visit to England couldn't have",7,39
tx_017.srt,tx_017,158,"00:09:53,192","00:09:54,927",1.735,gone better for our president.,5,30
tx_017.srt,tx_017,159,"00:09:54,927","00:09:57,496",2.569,"Finally, a country affording our great leader",7,45
tx_017.srt,tx_017,160,"00:09:57,496","00:10:03,069",5.573,the respect and deference that any sun god would command.,10,57
tx_017.srt,tx_017,161,"00:10:03,069","00:10:05,972",2.903,We saw the dismissal of a very,7,30
tx_017.srt,tx_017,162,"00:10:05,972","00:10:10,042",4.07,"wellknown chat show host in America last night, Mr. Kimmel.",10,59
tx_017.srt,tx_017,163,"00:10:10,042","00:10:13,713",3.671,Is free speech more under attack in Britain or America?,10,55
tx_017.srt,tx_017,164,"00:10:13,713","00:10:15,848",2.135,"How dare you, sir?",4,18
tx_017.srt,tx_017,165,"00:10:15,848","00:10:18,751",2.903,[LAUGHTER],1,10
tx_017.srt,tx_017,166,"00:10:18,751","00:10:20,953",2.202,"How dare you, sir?",4,18
tx_017.srt,tx_017,167,"00:10:20,953","00:10:24,323",3.37,[CHEERING],1,10
tx_017.srt,tx_017,168,"00:10:30,596","00:10:35,201",4.605,"What outfit are you with, sir, the Antifa Herald Tribune?",10,57
tx_017.srt,tx_017,169,"00:10:35,201","00:10:37,136",1.935,[LAUGHTER],1,10
tx_017.srt,tx_017,170,"00:10:37,136","00:10:40,940",3.804,"Why, I wouldn't even line my parrot's cage with your rag.",11,57
tx_017.srt,tx_017,171,"00:10:40,940","00:10:43,442",2.502,[LAUGHTER],1,10
tx_017.srt,tx_017,172,"00:10:43,442","00:10:46,545",3.103,There's a very reasonable explanation for what befell,8,53
tx_017.srt,tx_017,173,"00:10:46,545","00:10:50,216",3.671,"this scallywag, Kimball.",3,24
tx_017.srt,tx_017,174,"00:10:50,216","00:10:52,385",2.169,"Well, Jimmy Kimmel was fired because he had bad ratings",10,55
tx_017.srt,tx_017,175,"00:10:52,385","00:10:53,386",1.001,more than anything else.,4,24
tx_017.srt,tx_017,176,"00:10:53,386","00:10:55,621",2.235,And he said a horrible thing about a great gentleman,10,52
tx_017.srt,tx_017,177,"00:10:55,621","00:10:56,989",1.368,known as Charlie Kirk.,4,22
tx_017.srt,tx_017,178,"00:10:56,989","00:11:00,192",3.203,And Jimmy Kimmel is not a talented person.,8,42
tx_017.srt,tx_017,179,"00:11:00,192","00:11:01,327",1.135,He had very bad ratings.,5,24
tx_017.srt,tx_017,180,"00:11:01,327","00:11:03,162",1.835,And they should have fired him a long time ago.,10,47
tx_017.srt,tx_017,181,"00:11:03,162","00:11:06,799",3.637,"So, you know, you can call that free speech or not.",11,51
tx_017.srt,tx_017,182,"00:11:06,799","00:11:08,234",1.435,[AUDIENCE BOOING],2,17
tx_017.srt,tx_017,183,"00:11:08,234","00:11:10,102",1.868,Shut the [BLEEP] up.,4,20
tx_017.srt,tx_017,184,"00:11:10,102","00:11:11,270",1.168,[LAUGHTER],1,10
tx_017.srt,tx_017,185,"00:11:11,270","00:11:12,271",1.001,Yay.,1,4
tx_017.srt,tx_017,186,"00:11:14,540","00:11:18,511",3.971,You may call it free speech in jolly old England.,10,49
tx_017.srt,tx_017,187,"00:11:18,511","00:11:20,012",1.501,"But in America, we have a little something",8,42
tx_017.srt,tx_017,188,"00:11:20,012","00:11:21,847",1.835,called the First Amendment.,4,27
tx_017.srt,tx_017,189,"00:11:21,847","00:11:23,816",1.969,And let me tell you how it works.,8,33
tx_017.srt,tx_017,190,"00:11:23,816","00:11:26,786",2.97,There's something called a talent-ometer.,5,41
tx_017.srt,tx_017,191,"00:11:26,786","00:11:30,022",3.236,[LAUGHTER],1,10
tx_017.srt,tx_017,192,"00:11:30,022","00:11:31,991",1.969,It's a completely scientific instrument that is,7,47
tx_017.srt,tx_017,193,"00:11:31,991","00:11:34,060",2.069,kept on the president's desk.,5,29
tx_017.srt,tx_017,194,"00:11:34,060","00:11:37,730",3.67,"And it tells the president when a performer's TQ,",9,49
tx_017.srt,tx_017,195,"00:11:37,730","00:11:41,467",3.737,"Talent Quotient, measured mostly",4,32
tx_017.srt,tx_017,196,"00:11:41,467","00:11:44,503",3.036,"by niceness to the president, goes",6,34
tx_017.srt,tx_017,197,"00:11:44,503","00:11:46,305",1.802,"below a certain level, at which point",7,37
tx_017.srt,tx_017,198,"00:11:46,305","00:11:48,340",2.035,the FCC must be notified to threaten,7,36
tx_017.srt,tx_017,199,"00:11:48,340","00:11:50,476",2.136,the acquisition prospects for billion-dollar mergers,6,52
tx_017.srt,tx_017,200,"00:11:50,476","00:11:51,544",1.068,of network affiliates.,3,22
tx_017.srt,tx_017,201,"00:11:51,544","00:11:53,479",1.935,These affiliates are then asked to give ultimatums,8,50
tx_017.srt,tx_017,202,"00:11:53,479","00:11:56,048",2.569,to even larger mega corporation that controls the flow,9,54
tx_017.srt,tx_017,203,"00:11:56,048","00:11:57,450",1.402,of state-approved content.,3,26
tx_017.srt,tx_017,204,"00:11:57,450","00:11:59,051",1.601,Or the FCC can just choose to threaten,8,38
tx_017.srt,tx_017,205,"00:11:59,051","00:12:00,686",1.635,those licenses directly.,3,24
tx_017.srt,tx_017,206,"00:12:00,686","00:12:02,054",1.368,It's basic science.,3,19
tx_017.srt,tx_017,207,"00:12:02,054","00:12:03,823",1.769,[LAUGHTER],1,10
tx_017.srt,tx_017,208,"00:12:03,823","00:12:04,824",1.001,Read the Constitution.,3,22
tx_017.srt,tx_017,209,"00:12:04,824","00:12:06,959",2.135,[CHEERING],1,10
tx_017.srt,tx_017,210,"00:12:06,959","00:12:08,327",1.368,Read your Constitution.,3,23
tx_017.srt,tx_017,211,"00:12:09,762","00:12:10,830",1.068,Read it!,2,8
tx_017.srt,tx_017,212,"00:12:12,765","00:12:15,401",2.636,"Look, there are certain rules of free speech",8,44
tx_017.srt,tx_017,213,"00:12:15,401","00:12:16,736",1.335,that we must all abide by.,6,26
tx_017.srt,tx_017,214,"00:12:16,736","00:12:18,304",1.568,"But in case anyone needs a refresher,",7,37
tx_017.srt,tx_017,215,"00:12:18,304","00:12:20,673",2.369,we're going to go over the rules again.,8,39
tx_017.srt,tx_017,216,"00:12:20,673","00:12:21,874",1.201,He does not have a right to have,8,32
tx_017.srt,tx_017,217,"00:12:21,874","00:12:24,009",2.135,a television show where he lies his ass off,9,43
tx_017.srt,tx_017,218,"00:12:24,009","00:12:25,111",1.102,to the American people.,4,23
tx_017.srt,tx_017,219,"00:12:25,111","00:12:26,846",1.735,There are repercussions to spreading lies.,6,42
tx_017.srt,tx_017,220,"00:12:27,847","00:12:28,848",1.001,Exactly.,1,8
tx_017.srt,tx_017,221,"00:12:28,848","00:12:30,816",1.968,[LAUGHTER],1,10
tx_017.srt,tx_017,222,"00:12:30,816","00:12:33,753",2.937,"And even though two months ago, our president,",8,46
tx_017.srt,tx_017,223,"00:12:33,753","00:12:36,422",2.669,because of his grand ability to see the future--,9,48
tx_017.srt,tx_017,224,"00:12:36,422","00:12:37,423",1.001,it's a curse--,3,14
tx_017.srt,tx_017,225,"00:12:37,423","00:12:39,492",2.069,[LAUGHTER],1,10
tx_017.srt,tx_017,226,"00:12:39,492","00:12:42,762",3.27,"--somehow knew that Kimball would be next,",7,42
tx_017.srt,tx_017,227,"00:12:42,762","00:12:46,632",3.87,"as he explicitly said, you can't just",7,37
tx_017.srt,tx_017,228,"00:12:46,632","00:12:48,567",1.935,make things up on television.,5,29
tx_017.srt,tx_017,229,"00:12:48,567","00:12:51,570",3.003,People cannot just go on television and mislead,8,47
tx_017.srt,tx_017,230,"00:12:51,570","00:12:53,906",2.336,viewers with made-up crap.,4,26
tx_017.srt,tx_017,231,"00:12:53,906","00:12:56,175",2.269,Millions of illegal aliens that border,6,38
tx_017.srt,tx_017,232,"00:12:56,175","00:12:58,477",2.302,czar Harris brought into the country will be voting.,9,52
tx_017.srt,tx_017,233,"00:12:58,477","00:12:59,912",1.435,The bottom line is this.,5,24
tx_017.srt,tx_017,234,"00:12:59,912","00:13:01,580",1.668,There is massive voter fraud.,5,29
tx_017.srt,tx_017,235,"00:13:01,580","00:13:03,516",1.936,Global warming is a hoax.,5,25
tx_017.srt,tx_017,236,"00:13:03,516","00:13:06,051",2.535,Crime-- crime is at an all-time high right now.,9,47
tx_017.srt,tx_017,237,"00:13:06,051","00:13:08,053",2.002,$50 million on condoms in Gaza.,6,31
tx_017.srt,tx_017,238,"00:13:08,053","00:13:09,722",1.669,They're taking people's pets and,5,32
tx_017.srt,tx_017,239,"00:13:09,722","00:13:11,157",1.435,killing them and eating them.,5,29
tx_017.srt,tx_017,240,"00:13:11,157","00:13:13,959",2.802,"On January 6, two years ago, the overwhelming majority",9,54
tx_017.srt,tx_017,241,"00:13:13,959","00:13:14,960",1.001,were peaceful.,2,14
tx_017.srt,tx_017,242,"00:13:14,960","00:13:16,562",1.602,They were orderly and meek.,5,27
tx_017.srt,tx_017,243,"00:13:16,562","00:13:18,397",1.835,These were not insurrectionists.,4,32
tx_017.srt,tx_017,244,"00:13:18,397","00:13:19,932",1.535,They were sightseers.,3,21
tx_017.srt,tx_017,245,"00:13:19,932","00:13:20,933",1.001,All true.,2,9
tx_017.srt,tx_017,246,"00:13:22,434","00:13:25,938",3.504,[AUDIENCE BOOING],2,17
tx_017.srt,tx_017,247,"00:13:28,707","00:13:29,942",1.235,"Oh, your lordship.",3,18
tx_017.srt,tx_017,248,"00:13:31,343","00:13:33,712",2.369,[LAUGHTER],1,10
tx_017.srt,tx_017,249,"00:13:35,147","00:13:39,585",4.438,I do not know whence these peasants come.,8,41
